오선화가 귀국에 대한 증명을 요청한 기관은 어디인가요?	제주총영사관	[WHERE]
브라질 언론사가 연도와 국기를 가지고 조롱한 선수는?	독일의 미드필더 토니 크로스	[WHO]
보통 국무대신이 국회의원을 같이 맡는 정치 시스템은?	의원내각제	[WHAT]
카를로 피코르니에가 베버르베이크 근처 운동장에서 부상을 당한 일은 무엇이라 불리는가?	"""베버르베이크의 전투"""	[CITE]
신시가지는 누가 조성하였나요?	유럽인	[WHO]
신돈이 권력가 자식의 빠른 출세를 막기 위해 실행한 것은?	순자격식	[WHAT]
바버, 리게티, 스트라빈스키 등이 피아노 협주곡을 작곡한 시기는?	20세기 이후	[WHEN]
중동지역에서 유일하게 성공한 경제 자유구역은?	두바이	[WHAT]
이브라임 퍄샤는 누구의 자식인가?	메메트 알리	[WHO]
《도구적 이성 비판》에서 '객관적 이성'의 상대 개념은 무엇인가?	‘주관적 이성’	[CITE]
2018년에 김정은을 중화인민공화국에 초대한 사람은?	시진핑	[WHO]
무씨가 죽은 이후 허망해하는 이융기에게 고력사가 권유한 장소는 어디인가?	화청지(華淸池)	[WHERE]
반대당과 협의하여 제임스 2세를 폐위시킨 정당은?	토리당	[WHAT]
니켈은 어떤 과정을 통하여 추출이 가능한가요?	복잡한 이온이 포함된 수증기적 공정	[WHAT]
모닝스타를 사용하기 시작한 시기는?	14세기	[WHEN]
과거 기록물에서 알 수 있는 지진의 강도는?	6.5 이상	[QUANTITY]
밀풍군 탄의 아들이 김씨의 양자가 된 해는?	1727	[WHEN]
금붕어의 경우에 신장을 다치면 무엇이 재생되나요?	네프론 전체	[WHAT]
한나 아렌트가 악의 평범성에 대해 이야기한 저서는?	《예루살렘의 아이히만》	[CITE]
노퍽 카운티에서 탈출한 노예 3명을 지켜준 지휘관의 이름은?	벤자민 버틀러	[WHO]
봉기군과 함께 영국군의 협상가를 살인한 경찰의 소속 지역은?	페다인	[WHERE]
케트 막 마가트의 라이벌은?	울라의 코날 케르나크	[WHAT]
긴 시간동안 진화가 이루어지지 않은 동물은?	생쥐	[WHAT]
인간 몸의 본질적 특성이 확립되기 시작한 시기는?	18세기	[WHEN]
마흐무드 알카슈가리가 <튀르크어 대사전>을 만들기 시작한 년도는?	1072	[WHEN]
아르군 칸이 호노리오 4세에게 보낸 친서의 번역본이 보괸되어 있는 곳은?	바티칸	[WHERE]
"양자 컴퓨터에서 ""모든 예제의 정답을 맞출 가능성이 높다""의 의미를 가진 말은?"	"""푼다"""	[CITE]
우부승지와 함께 윤원형과 이기를 비판하고 내쫓는데 가담한 인물의 직책은?	대사헌	[WHO]
체임벌린의 국내 정책 중, 인구의 의료 조사를 위해 만든 것은?	신체 훈련 법령	[WHAT]
타끼야는 이슬람의 어느 종파에게 강력한 지지를 받는가?	시아파	[WHAT]
사망할 때까지 보릴과 동맹 관계를 유지한 사람은?	스트레즈	[WHO]
최초의 총장은 몇 년도까지 임기를 유지했는가?	1119년	[WHEN]
플레이어가 수직적인 전투를 펼쳐야 하는 지형은?	절벽	[WHAT]
사산성에 대한 설명이 남아 있는 기록은 무엇인가?	《동국여지승람》	[CITE]
동체부에 있는 용을 그릴때 무엇을 사용하였는가?	철사안료	[WHAT]
마리아의 큰오빠는 어느 나라에서 태어났나요?	독일	[WHERE]
에이든이 다룰 수 있는 물체는 보통 어떠한 색을 하고 있는가?	파란색	[WHAT]
물질파 가설을 바탕으로 발표된 방정식은?	슈뢰딩거 방정식	[WHAT]
아후가니스탄은 무슨 장르인가?	역사 코미디물	[WHAT]
훼손 시에 대비할 수 있는 장비나 설비가 완벽하지 않아 패배하게 된 전투는?	미드웨이 해전	[WHAT]
데카브리스트 중 처형되고 감옥에 간 사람들을 제외한 나머지는 어디로 귀양 가게 되었나?	시베리아	[WHERE]
관측천문학 부문에서 별의 광도 계측에 사용되는 것은?	사진	[WHAT]
니샤푸르를 다스리기로 한 군주는?	투으룰	[WHO]
매사추세츠 공과대학교에 있는 PDP-1을 제공한 회사는?	DEC사	[WHAT]
임오군란이 일어났을 때 명성황후가 도피한 곳은?	장호원	[WHERE]
샤이반계 유목민들이 주치 울루스의 소유권을 두고 분쟁한 상대는?	티무르 왕조	[WHO]
떠돌이 빈곤층이 모이는 형태의 도시문제가 발생하는 곳은?	저개발국	[WHERE]
스가 요시히데가 브리핑을 진행했던 년도는?	2016년	[WHEN]
보니파시오 5세의 선대 교황은 누구였나?	교황 아데오다토 1세	[WHO]
지크 예거가 키요미에게 넘기려 한 인물은 어디에 거주하고 있었나요?	파라디 섬	[WHERE]
2차 대륙회의는 언제 열렸나?	1775년 5월	[WHEN]
불타는 수도원에서 형제들이 찾아냈지만 그 이후 볼 수 없었던 것은?	성물	[WHAT]
CIS 탄생의 계기가 된 인물은 누구인가?	옐친	[WHO]
보다스가 교장으로 재임하고 있는 곳은 어디인가?	케랄라 주의 파일럿 양성 학교	[WHERE]
서울 지역 대학교 총학생회에 도움을 준 회사는?	'세인출판사'	[CITE]
1919년 비트겐슈타인의 원고를 대신 출판한 사람은?	러셀	[WHO]
어셈블리의 구성 요소 중 어셈블리에 대한 고유값을 가진 것은?	공개 키 암호 방식(public key) 토큰	[WHAT]
2005년에 <선군화원에 꽃들은 만발한다>라는 글이 실린 언론은?	《로동신문》	[CITE]
인천 아시안 게임에서 북한의 인공기는 누구의 반대로 없어졌나요?	보수단체	[WHO]
검은담비가 주로 먹는 식물은 무엇인가?	히말라야삼목의 솔방울	[WHAT]
후루오야 마사토에게 남우주연상을 두번이나 안겨준 작품은?	《히포크라테스들》	[CITE]
스빈후부드가 신분제 중심의 핀란드 국회를 개혁하는데 큰 영향을 미쳤던 시기는?	1905년	[WHEN]
자본주의적 성향을 띠는 농업 구조는 무엇에서부터 발전됐는가?	봉건적 농업 구조	[WHAT]
궁정 유대인의 사업 대상은?	기독교인 귀족	[WHO]
Lee Ross의 실험 중 활용된 에세이에서 입장 차이의 기준이 된 인물은?	카스트로	[WHO]
주종찬이 그의 손에서 나오는 피로 쓴 글자는?	‘일심(一心)’	[CITE]
김 루치아의 재판 결과 내려진 선고는?	사형	[WHAT]
손님이 집에서 신발을 벗는 경우가 거의 없는 나라는?	아일랜드	[WHERE]
니시노미야 구장에서 삼진 신기록이 나왔을 당시 아웃당한 주자는 누구인가?	가토 히데지	[WHO]
주요 그리스 국가 중 필리포스에게 항복하지 않은 국가는?	스파르타	[WHERE]
미국 전 지역과 영연방에서 인기가 많았던 구두약은?	키위 구두약	[WHAT]
진우량이 도피처로 결정한 곳은 어디인가?	무창	[WHERE]
죽림사 세존괘불탱은 어떤 재료 위에 그려졌는가?	비단	[WHAT]
발전소의 연료로 이용되며 선박의 추진에 영향을 미치는 것은 무엇에 의해 만들어지나요?	Boil-Off 효과	[WHAT]
구슬 모양이 특징인 불상의 머리부분은 무엇을 본떠 만든것인가?	연꽃잎	[WHAT]
코로나 시기에 전랑 외교는 어떤 단어로 쓰이기 시작했나요?	유행어	[WHAT]
아우구스투스에게서 황제의 징표를 빼앗은 사람은 어느 민족인가?	게르만 족	[WHAT]
개 홍역 바이러스가 그늘진 곳보다 더 오래 생존 가능한 곳은?	혈청이나 조직물에서	[WHERE]
자캐오가 회개의 결단을 표현한 말은?	"""소유의 절반을 가난한 자들에게 주겠으며, 만일 누구의 것을 부당하게 취한 일이 있으며 사 배나 보상할 것"""	[CITE]
기원전 379년 테베의 시민궐기를 이끈 단체는?	펠로피다스 일파	[WHAT]
윤치호가 국방군 양성을 위해 만들자고 건의한 것은?	사관학교	[WHAT]
모스크바 아나키스트 그룹 연맹의 주요 활동 대상은?	모스크바 빈곤층	[WHO]
컴퓨터가 실험실에서 보편적으로 이용되기 시작한 시기는?	1990년대	[WHEN]
이집트의 통치자가 되기 위해 호루스가 대적한 것은 누구인가?	세트	[WHO]
김학규가 김준연과 한민당을 싫어하게 된 계기는?	자신들을 공산당으로 몰고 간 일	[WHY]
오윤부의 이름 앞에 붙었던 칭호는?	일관	[WHAT]
켈시 그래머가 엑스맨: 최후의 전쟁에서 비스트역을 연기한 후에 다시 그 역으로 출연한 작품은?	엑스맨: 데이즈 오브 퓨처 패스트	[WHAT]
유성 생식을 하지 않는 생물의 종류는?	단세포 생물	[WHAT]
불가살이가 먹은 무기들을 사용하는 장수는 실제로 어느 나라 사람인가?	일본	[WHO]
로봇을 제어하기 위해 설치해야 하는 것은?	전용 앱	[WHAT]
엘리너 여사는 트루면 대통령으로부터 어떤 직무를 위임 받았는가?	유엔 총회의 사절단	[WHAT]
1859년 2월에 코친차이나의 사이공에 원정간 인물은?	리고 드 주누이	[WHO]
진성이 좋아하던 물건 중 장모가 싫어했던 것은?	고급 하이파이 오디오	[WHAT]
1996년의 설 특집 드라마는 어떤 축제에서 특별상을 받았나요?	뉴욕 페스티벌	[WHAT]
제시카 런스포드 법'이 만들어진 것은 언제인가?	2005년	[WHEN]
정부의 인프라 구축으로 인해 충남대와 더불어 인터넷 관련 혜택을 본 학교는?	카이스트	[WHERE]
가성 소다 공장의 리빌딩이 완료된 것은 언제인가?	2003년	[WHEN]
다린 켄드릭이 구속된 곳은 어디인가?	포드 에코놀린 승합차	[WHERE]
일제강점기 당시 청소년 미술 교육을 진행한 곳은?	고려미술원	[WHERE]
윌리엄 3세가 2개 지역의 왕이었던 해는?	1701년	[WHEN]
손지환이 부회장 역할을 맡았던 조직에서 설치하여 운영한 것은?	집단농장	[WHAT]
강화 샤이닝 라이더 킥에서의 에너지는 어떤 모양을 착안하여 만들어졌는가?	6개의 뿔	[WHAT]
루카스 바첸로데 다음으로 대주교가 된 사람은?	파비안 루찬스키	[WHO]
후안 마요르가는 <다윈의 거북이>로 어떠한 결과를 얻었나?	막스(Max) 상	[WHAT]
2가지의 공국으로 나눠지게 된 곳은 어디인가요?	브르타뉴 지역	[WHERE]
사회주의가 자유민주주의처럼 보호받아야한다고 장면이 주장했던 곳은?	신문 주간 연설	[WHERE]
계속되는 러시아의 세력 확장에 강희제가 지은 건물은?	애혼성(愛琿城, 아이훈 성)	[WHAT]
도자와시가 참석한 회의의 결과는 언제 발표되었나요?	12월 4일	[WHEN]
아이제나흐파(派)의 중요인물은 누구인가요?	아우구스트 페르디난트 베벨	[WHO]
펠리페는 어떤 나라를 대표하여 바르셀로나 올림픽에 참가하였는가?	스페인	[WHAT]
영국 해군이 다시 후장포를 사용하기로 한 것은 몇 년도인가?	1879년	[WHEN]
제파 디 미노는 친구의 아내에게 함께 복수하기를 부탁하며 무엇을 건네었나?	보석	[WHAT]
당나라군의 몰락에 결정적인 역할을 한 세력은 누구인가?	카를룩족	[WHO]
일본 역사상 처음으로 패배한 무사가 할복하지 않게 도와준 사람은?	도쿠가와 이에야스	[WHO]
존 릿지는 누구와 정치적인 힘겨루기를 하였나?	체로키 족이 선택한 존 로스 수장	[WHO]
쿠 훌린의 아들이 콘늘라임을 알고 쿠 훌린에게 알리려 한 사람은?	에버르	[WHO]
호키가와 강 하부와 연결되어있는 강은?	나카 강	[WHAT]
게오르크의 음악에 대한 천재성은 언제부터 사람들에게 보여졌나요?	11세	[WHEN]
마르크수 주의를 주장하는 사람들이 자본국가를 어떻게 지칭하는가?	“부르주아 독재(Dictatorship of the bourgeoisie)”	[HOW]
전기배선용에는 무엇에 의한 손상을 막기 위해 온도조정기능이 있나요?	열	[QUANTITY]
윤치호가 미국을 더이상 정의와 자유의 국가라 여기지 않게 된 것은 어떤 조약 때문인가?	가쓰라-태프트 밀약	[WHAT]
데네볼라가 에너지 생산을 위해 연소시키는 물질은 무엇인가?	수소	[WHAT]
신한청년당이 파리강화회의에 특파한 인물은 누구인가?	김규식	[WHO]
오영제의 직업은 무엇인가?	치과의	[WHAT]
선교사들과 함께 잠자리와 음식을 제공받은 인물은 누구인가?	앵베르 주교	[WHO]
동관이 요나라를 침략하기 위해 동맹을 맺은 나라는?	여진	[WHERE]
그림 형제가 처음 엮어낸 책은?	《어린이와 가정을 위한 이야기》	[CITE]
상품화폐의 인플레이션을 제재하지 못하도록 하는 것은?	중앙은행업	[WHAT]
터널 내의 환기 방식은 횡류식에서 어떤 방식으로 바뀌었나요?	제트팬이 설치된 종류식	[HOW]
해왕성의 불규칙 위성 중 해왕성과 가장 멀리 떨어진 것은?	네소	[WHAT]
고려 고종 때 유일하게 구제약으로 쓰였던 것은 무엇인가요?	비자나무 열매	[WHAT]
현생 양서류의 호흡방식을 이용해 몸 밖으로 내보낼 수 있는 것은?	이산화탄소	[WHAT]
키루스가 형을 몰래 죽이려 했던 계획을 사전에 고발했던 인물은?	티사페르네스	[WHO]
철불상이 많이 제작된 시대는 언제인가?	통일신라 후기	[WHEN]
마블고양이가 다른 고양이들에 비해 더 긴 것은 무엇인가요?	꼬리	[WHAT]
일리아드 첫 장면에 나오는 것은 누구인가?	크리세스	[WHO]
목섬의 동백나무는 어디서 유래됐다고 하는가?	울릉도	[WHERE]
철갑기병이 주로 사용하던 무기는?	긴 창	[WHAT]
적진의 측면을 먼저 무너뜨리고 그 우위로 적의 중앙을 공격하는 전략은?	망치와 모루 전술	[WHAT]
카르타고군이 전투에 사용한 동물은?	코끼리	[WHAT]
보티건은 누구의 조언을 듣고 탑을 건설하려 했나요?	마술사들	[WHO]
장민호를 다른 연예인과 비유해 설명한 인물은?	영기	[WHO]
니어브가 핀 막 쿠월을 만나러 갈 때 이용한 수단은?	마법적인 암말 엔바르	[WHAT]
이자성이 산해군을 공격할 때 동원한 군사의 수는?	6만 명	[QUANTITY]
타지마할은 누구의 무덤인가요?	아내 뭄타즈 마할	[WHO]
키토 지역 토착민들이 잉카 군대에게 큰 타격을 준 곳은?	에콰도르 북부 지역	[WHERE]
백제가 2가지 언어를 사용하는 나라였을 수 있다고 주장한 사람은?	언어학자 이기문	[WHO]
지오영과 유통마진을 나누어 갖는 기업이 공급하는 마스크 비율은?	70%	[QUANTITY]
스카를라티가 처음 나폴리에 거주한 것은 몇 년인가?	1685년	[WHEN]
루키우스가 율리우스 법을 통과시킨 시기는?	기원전 90년	[WHEN]
나이가 아닌 신분을 기준으로 할인이 적용되는 곳은?	청주시	[WHERE]
시민주의적 성향을 보인 정기 간행물은 무엇인가?	〈새로운 자유 언론〉	[CITE]
용화사 내부의 오른쪽에 있는 작은 바위에서 누가 자주 기도하나?	임신하지 못하는 많은 사람들	[WHO]
벨기에는 어느 전쟁에서 패배하여 독일군에 의해 요새를 잃게 되었나요?	리에주 전투	[WHAT]
브르너는 카롤루스 마르텔루스가 교회 토지를 빼앗아 어떤 군인을 키우려 했다고 주장했나?	기병	[WHAT]
젊어서부터 군대에서 두각을 나타낸 사람은?	발렌티니아누스 1세	[WHO]
스밀레츠는 어느 나라의 간섭에 의해 황제가 되었는가?	몽골	[WHERE]
오자와가 핼시를 꾀어내기 위해 손실을 감수한 것은?	항공모함	[WHAT]
네덜란드 국가대표팀에서 가장 많은 골을 넣은 선수는?	파트리크 클라위버르트	[WHO]
후고의 추대에 도움을 줬다는 의심을 사 바벤베르크에게 공격받은 사람은?	고드프리드	[WHO]
오스만 제국의 황제가 누구한테 권위를 행사하기 위해 칼리파권을 양위받았나?	오스만 제국 내외의 무슬림들에게 영향을 미치기 위해	[WHO]
레닌의 선봉대로 러시아 제국을 완벽히 무너뜨린 단체는?	볼셰비키	[WHAT]
위험중립 측도에서의 적정가격이 실제로 사용될 수 있게 하는 것은?	실제측도	[WHAT]
세균은 사람의 몸속에 들어올 때 어디로 들어오나?	혈관	[WHERE]
면역력이 약한 환자의 경우, 항생제 치료법 효과가 미미할 수 있는 원인은 무엇인가?	바이러스 감염	[WHY]
2014년 7월 14일 이후로 고속도로 노선을 지정하는 주체는?	국토교통부	[WHAT]
김조원이 청와대 민정수석이 되는 것을 반대한 사람은?	마린온 추락 사고 유가족들	[WHO]
루체왕국은 아시아지역의 몇 개의 거점이 연합해서 만들어졌나?	4개	[QUANTITY]
일본에서 지진 피해를 입지 않은 건물은 무엇인가?	일본흥업은행 본점	[WHAT]
조지아 식민지의 칙허장을 발급받은 자가 금지했던 제도는?	노예제	[WHAT]
플레이어가 이길 승산이 있는지 예측할 수 있는 문서는?	증서	[WHAT]
후두의 영어표현은 누구에게서 비롯된 것인가?	아담	[WHO]
황금 양을 가지면 왕이 되어야 한다는 티에스테스의 의견에 동의한 인물은?	아트레우스	[WHO]
보속은 어떤 종교에서 속죄 행위라는 의미로 쓰이나요?	기독교 신학	[WHAT]
그림 형제가 《소년의 마적》에 영향을 받아 출간한 서적은?	《어린이와 가정을 위한 이야기》	[CITE]
윈스턴 처칠 총리 이전의 보수당 총리는?	네빌 체임벌린	[WHO]
현재 사용되는 가타카나를 체계화한 법규가 발표된 해는?	1900년	[WHEN]
엘디아의 초대 황제라고 알려졌던 사람을 노예로 부리던 사람은 누구인가?	'프리츠'	[WHO]
이중로의 얼굴 그림에서 옷 테두리와 같은 색으로 그린 부분은?	윗 눈꺼풀 부위	[WHAT]
압둘라의 아버지를 죽게한 병 이름은?	비호지킨 림프종으로 관련된 합병증	[WHAT]
이보 안드리치가 시집 <알리야 제르젤레즈의 여행>을 발표한 해는 언제인가?	1920년	[WHEN]
《볼티모어 선》지에서 피닉스와 위더스푼을 호평한 사람은?	마이클 스래고	[WHO]
프티 부르주아적 급진주의'의 형성 가능성이 있는 계층은?	구중간층	[WHAT]
농업과 목춥업 등이 구축되는 근원이며, 생산력의 근간은?	토지	[WHAT]
액운공사에 대한 설명이 나와있는 저서는?	〈대순경전〉	[CITE]
1999년에서 2004년까지 비타민 A 보충으로 목숨을 건진 사람은 대략 몇 명인가?	2백만명	[QUANTITY]
미국 국내 노동 관계법의 별칭은?	와그너 법령	[WHAT]
오카야마 공습 전후로 국도 주변에 형성된 것은 무엇인가?	상점	[WHAT]
마르코스 정권이 공항에서 암살한 필리핀 야당 지도자는?	베니그노 아키노	[WHO]
클린턴은 1996년 재선에서 누구를 꺾고 선거를 이겼나요?	자신의 공화당 상대 후보 밥 돌	[WHO]
루카시의 아들이 태어난 곳은?	펜실베이니아주 오노라	[WHERE]
토리노 조약을 맺은 년도는?	1860년	[WHEN]
이광의 할아버지는 누구인가?	사도장헌세자	[WHO]
갈릴레이는 무엇을 이오와 동일한 천체로 생각했나요?	유로파	[WHAT]
1930년대 초중반에 전수린과 함께 작곡가로 쌍두마차를 이룬 사람은?	김교성	[WHO]
윤치호가 독립운동에의 참여를 등한시하기 시작한 해는?	1916년 4월	[WHEN]
다수의 태국 왕들이 승려로 임명되었던 절은 어디인가요?	와트 보원니웨트	[WHERE]
네브카드네자르 2세의 부인은?	왕비 '아미티스'	[WHO]
삼성이 더이상 한겨레를 광고하지 않는 까닭은?	한겨레가 삼성에 대해 악의적인 보도로 일관하고 있다고 판단	[WHAT]
고쿠데라의 머리 모양에 영향을 준 것으로 추정되는 사람은?	Dr.샤멀	[WHO]
카자크의 소통 언어는?	동슬라브어	[WHAT]
임선규의 작품이 처음으로 공연한 극장은?	동양극장	[WHAT]
1978년 콘클라베의 승자는?	알비노 루치아니	[WHO]
프로그램 관리자 역할을 시작 메뉴가 맡았던 최초 버전은?	윈도 95	[WHAT]
진승현이 각종 불법 행위를 통해 만든 것은?	비자금	[WHAT]
이사회에 가입되어있는 회원국 수는?	54개	[QUANTITY]
로그 혁명 사건의 주도 세력은?	세르브인	[WHAT]
오스만 튀르크의 영토가 축소된 원인은?	세브르 조약	[WHY]
찰스 도우슨에게 유골의 파편을 준 것은 누구라고 했나?	필즈 다운의 노동자	[WHO]
루움 전쟁에서 에이스 부대로 활약했던 집단은?	'검은 3연성'	[CITE]
유상이 사용한 약 중 스님과 관련된 약은 무엇인가?	감꼭지탕	[WHAT]
이규완은 무엇을 발전시켜야 사회의 발전과 문명화를 이룰 수 있다고 했나?	식산흥업	[WHAT]
트로이아 목마 반입에 반대한 예언자는?	카산드라	[WHO]
<우순소리>를 금지시킨 제도는?	내부고시 제27호	[WHAT]
진나라에 복종하려 했지만 대부들의 저항이 심했던 나라는?	허나라	[WHERE]
코치슈가 음악 감독을 그만둔 건 언제인가?	1997	[WHEN]
행복추구권의 줄이지 않은 원래 용어는?	"""행복 추구에 대한 국민의 권리"""	[CITE]
수고당에 보존되어 있는 의류는 누구의 것인가?	외재 이단하 내외분	[WHO]
사지 일가가 오노 성을 다스리기 이전에 군림하던 일가는 어디인가?	잇시키 가문	[WHERE]
북극의 얼음층에 서식하며, 북극곰의 주식이 되는 동물은?	물범	[WHAT]
신체에 령주를 새긴 마술사는 몇 명인가?	7명	[QUANTITY]
경찰들의 주장이 거짓이라는 증거가 된 물건은?	근처 식당의 감시 카메라	[WHAT]
베트남의 남북을 갈라지게 만든 군사 분계선이 위치한 곳은?	북위 17도	[WHERE]
황제 즉위 초반부터 농업 발전에 엄청난 공을 들인 인물은?	홍무제	[WHO]
시칠리아 지원군은 어느 세력을 돕기 위해 오는가?	몰타 기사단	[WHAT]
13살 때 아버지가 죽은 인물이 태어났던 해는?	1786년	[WHEN]
사건 관련자가 이홍기가 아니라 이종현임을 밝힌 언론사는?	SBS	[WHAT]
손일은 본인이 기습 공격 대상이 된 것을 알아챈 후 어디로 도망갔나?	위나라	[WHERE]
이란에서 쿠데타를 시도한 당이 만들어진 연도는?	1945년	[WHEN]
필리핀 1페소는 원화로 얼마 정도 하는가?	20원	[QUANTITY]
장씨의 항소심이 열린 곳은?	부산고등법원	[WHERE]
카리용 요새가 만들어지는데 요인을 제공한 나라는?	프랑스	[WHY]
류리크 왕조가 세워진 이후 카간이라는 명칭은 무엇으로 바뀌어갔나?	대공	[WHAT]
여운형이 직업을 가져야 한다는 아버지의 말에 따라 새로 입학한 교육기관의 명칭은?	우무학당(郵務學堂)	[WHAT]
빌럼 왕세자(훗날 빌럼2세)의 아버지가 살고있던 나라는?	네덜란드	[WHERE]
알루미늄 합금 차체는 어떤 부분에서 약점을 보이는가?	철분 등의 이종 금속 부착에 의한 산화(전해부식)	[WHAT]
정부가 강제로 이주시킨 대상은?	크리크족 인디언	[WHO]
라세레나의 별칭은 무엇인가?	"""교회들의 도시"""	[CITE]
기존의 성능보다 업그레이드 된 하이퍼카드를 구현하도록 만들어진 언어는?	하이퍼토크	[WHAT]
진국이 확실한 형태의 국가가 아니라고 해석했던 인물은?	미시나 쇼에이	[WHO]
Israels가 초반에 몰두하여 그린 그림의 종류는?	역사화	[WHAT]
문정왕후가 친형제들의 싸움에서 편을 들어주지 않은 인물은?	윤원로	[WHO]
책 《예언이 빗나갈 때》에서 컬트 집단이 주장한 멸망의 날은 언제인가?	1954년 12월 21일	[WHEN]
국방군 무오설에서 독일 국방군과 유사하다고 주장했던 군대는?	연합군	[WHAT]
AMBAC 성능이 저하된 증가장갑의 부위는?	기체 전면 장갑	[WHAT]
데니소바 동굴에서 발견된 화석은 인류의 어떤 종과 유사했나요?	네안데르탈인	[WHAT]
도미니카 공화국에 허리케인경보가 약 하루정도 유지되었을 당시 앨런이 위치했던 바다는?	카리브 해	[WHAT]
그리스 화가의 기록에 대한 도전이 나타나는 작품은?	《태풍》	[CITE]
대적광전 주변에 세워진 탑 중 기단이 한 층만 있는 탑은 무엇인가?	동탑	[WHAT]
처음 듀이가 헤드라인을 달성할때 기소한 인물이름은?	왝시 고든	[WHO]
멀티플레이 종류 중 녹스의 꽃의 구체적 명칭은?	'아레나'	[CITE]
치료 시작시기나 치료 전 발작 횟수가 결과를 미치는 것은?	약물 치료에 대한 반응	[WHAT]
숙종의 꿈 속에 나온 사람은 누구를 언급했나?	유 의원	[WHO]
서방 교회의 분열을 종결시킨 사람은?	신성 로마 제국의 황제 지기스문트	[WHO]
크세르크세스 1세의 두 번쨰 침공이 실패한 원인이 된 전투는?	〈플라타이아 전투〉	[WHY]
모브의 동생에게 초능력이 생기는 계기가 된 인물은?	카무로	[WHO]
브리튼이라는 이름이 처음으로 나타난 곳은 어디인가?	《잉글랜드 교회사》	[WHERE]
1974년에 FIFA 월드컵이 열린 나라는?	서독	[WHERE]
카스가는 복역 기간은?	18년	[WHEN]
초대 교회에서 성당 중앙에 놓았던 것은?	제단(祭壇)	[WHAT]
고갱의 표현주의적 특징을 표현주의 화가들이 발전시킨 시기는?	20세기	[WHEN]
아이오와 주는 미국 내 옥수수 재배량의 대략 얼마를 점유하는가?	5분의 1	[QUANTITY]
독립운동 중 감옥에 수감되었으며 고문의 후유증으로 사망한 인물은?	권사연	[WHO]
제임스 보이가 격리된 것은 무엇 때문인가?	결핵	[WHAT]
1954년 월드시리즈 우승 팀은?	뉴욕 자이언츠	[WHAT]
갈리아인들이 왕으로 추대한 사람은?	포스투무스	[WHO]
"스트라빈스키가 ""스위스 시계 장인""이라고 칭한 인물이 사망한 해는?"	1937년	[WHEN]
팔꿈치에 생긴 구획 증후군을 빨리 치료하지 않을 시, 쓸 수 없게 되는 신체 조직은?	팔꿈치 관절과 손목 관절 사이의 전완부 근육들	[WHAT]
양희가 찬사를 보낸 이는?	초주	[WHO]
시집 《하늘과 바람과 별과 시》를 출간한 사람은?	정병욱	[WHO]
통일된 조지아 왕국의 초대 왕은 누구인가?	바그라트	[WHO]
시라토리가 군사재판에 회부된 죄목은?	A급 전범	[WHAT]
리스 옐친이 비평한 헌법은 어디에 근거하고있나요?	1978년에 제정된 소련 헌법	[WHERE]
싯다르타가 부처에 의해 깨달음을 얻은 후에 헤어진 인물은?	고빈다	[WHO]
베이역이 운행을 시작한 해는 언제인가?	1966년	[WHEN]
마오쩌둥 사상에서 다른 사상으로 바꾼 사람들은 어느 나라 사람인가?	캐나다	[WHO]
워싱턴-스펜서 토지 허용의 재측량을 지시한 도시는?	프린스윌리엄군	[WHERE]
베토벤의 절친이 작품 출간을 위해 부가한 별칭은?	'황제'	[CITE]
도쿄 내 모든 대학교 중 가큐슈인 본 캠퍼스에만 있는 시설은?	승마장	[WHAT]
청소년 유해 매체물로 평가될 시, 방송될 수 없는 시간은?	청소년 시청 보호 시간대	[WHEN]
정부가 한국거래소를 어디로 이전시키면서 서울의 금융지구 순위가 하락하였나?	부산 남구	[WHERE]
아킬레 라티가 종교 문제로 목숨을 잃어도 가고 싶어 했던 나라는?	러시아	[WHERE]
세포 성분과 아크릴 아마이드의 결합을 위해 첨가되는 것은?	열	[QUANTITY]
디그 더그를 움직이는데 필요한 도구는?	레버	[WHAT]
일행들과 함께 션 크러셔를 훔칠 수 있게 퀴 쥬스를 설득한 인물은?	한 솔로	[WHO]
보나보가 제국주의에 대항할수 있는 진정한 힘이라 일컬은 것은?	프롤레타리아 국제주의	[WHAT]
허긴스가 신시내티 샴록스에서 사용한 가짜 이름은 무엇인가요?	'프록터'	[CITE]
가인지경영에 따르면 인재 경영은 무엇으로부터 시작되나?	인재를 발굴하고 적합한 사람을 확보	[WHAT]
처음으로 대통령이 탄핵안이 의결 되었을 당시 이를 반대하던 당은?	열린우리당	[WHAT]
단종이 사약을 받았다는 결정적 증거가 기록된 책은?	선조실록	[WHAT]
신시내티에서 노면전차의 승객 수를 감소시킨 교통 수단은?	자동차	[WHAT]
알바니아가 오스만에 정복당한 이후 아르버레셔인들이 여러 번의 이주를 거쳐 최종적으로 자리를 잡은 곳은?	이탈리아 남부	[WHERE]
자주 국방 가능 국가가 독자적으로 갖추어야 할 GPS나 정보, 정찰자산 같은 자산은?	전략자산	[WHAT]
하나의 요소로부터 만들어져 실패모양인 공추류의 뼈는?	척추	[WHAT]
모리스가 처음으로 특정 당파에 속하게 된 연도는?	1896년	[WHEN]
래깅에 강경한 입장을 보인 기관의 결정에 동의한 인물은?	래그하반 박사	[WHO]
이중창은 언제를 대비한 것인가?	겨울철	[WHEN]
데모스테네스가 투항한 세력은?	시라쿠사 군	[WHAT]
빌 클린턴이 처음으로 선거에서 패배한 연도는?	1974년	[WHEN]
